Player,index,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,eligible,All Star,MVP,DPOY,All-NBA,All-Defensive,Sixth Man,ROY,Scoring Champ,AST Champ,TRB Champ,STL Champ,BLK Champ,NBA Champ,Hall of Fame,hof_prob,3P,3PA,3P%,2P,2PA,2P%,eFG%
Brook Lopez,13,Career,,,NBA,,847.0,809.0,30.3,6.3,12.8,0.494,3.1,4.0,0.795,2.1,4.2,6.3,1.5,0.6,1.8,1.7,2.7,16.5,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,2.2,0.341,5.6,10.6,0.525,0.523
Robin Lopez,13,Career,,,NBA,,895.0,594.0,22.1,3.7,6.8,0.535,1.4,1.9,0.747,2.3,2.7,5.0,0.8,0.2,1.1,1.1,1.9,8.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.293,3.6,6.6,0.542,0.539
Jim Loscutoff,9,Career,,,NBA,,511,,18.5,2.6,7.6,0.345,1.0,1.5,0.653,,,5.6,0.7,,,,2.9,6.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4,,,,,,,
Kevin Loughery,15,Career,,,NBA,,755.0,,29.4,5.9,14.3,0.413,3.5,4.3,0.8029999999999999,,,3.0,3.7,,,,3.4,15.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,,,
Bob Love,16,Career,,,NBA,,789.0,,31.8,6.9,16.1,0.429,3.8,4.7,0.805,2.0,3.7,5.9,1.4,0.8,0.2,,2.7,17.6,1,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,,,,,,,
Kevin Love,13,Career,,,NBA,,734.0,651.0,31.8,5.9,13.5,0.442,4.4,5.3,0.828,2.7,8.3,11.0,2.4,0.7,0.4,2.0,2.1,18.0,0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.5,1.7,4.7,0.37,4.2,8.8,0.48,0.506
Clyde Lovellette,11,Career,,,NBA,,704.0,,27.1,6.8,15.3,0.44299999999999995,3.4,4.5,0.757,,,9.5,1.6,,,,3.3,17.0,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,45.6,,,,,,,
Kyle Lowry,17,Career,,,NBA,,959.0,723.0,31.7,4.8,11.2,0.423,3.4,4.2,0.812,0.8,3.6,4.4,6.2,1.3,0.3,2.3,2.7,14.8,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7,1.9,5.2,0.36700000000000005,2.9,6.1,0.47100000000000003,0.508
Jerry Lucas,14,Career,,,NBA,,829,,38.8,6.9,13.8,.499,3.2,4.1,.783,0.8,4.3,15.6,3.3,0.4,0.3,,2.9,17.0,1,7.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.1,,,,,,,
John Lucas,14,Career,,,NBA,,928.0,266.0,27.5,4.2,9.4,0.449,2.0,2.6,0.7759999999999999,0.5,1.8,2.3,7.0,1.4,0.1,2.1,1.8,10.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,1.2,0.303,3.9,8.5,0.46399999999999997,0.46299999999999997
Maurice Lucas,18,Career,,,TOT,,1021.0,244.0,29.5,5.8,12.3,0.47100000000000003,2.9,3.8,0.765,2.6,6.5,9.1,2.4,0.8,0.6,2.5,3.4,14.6,1,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.1,0.14300000000000002,5.8,12.3,0.473,0.47200000000000003
Tyronn Lue,17,Career,,,NBA,,554.0,173.0,22.7,3.2,7.3,0.43700000000000006,1.3,1.6,0.8290000000000001,0.2,1.5,1.7,3.1,0.5,0.0,1.2,1.9,8.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8,2.1,0.391,2.4,5.2,0.456,0.494
George Lynch,12,Career,,,NBA,,774.0,420.0,22.8,2.7,6.0,0.446,1.0,1.6,0.652,1.9,3.1,5.0,1.4,1.1,0.3,1.1,2.2,6.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.306,2.5,5.4,0.462,0.462
Ed Macauley,10,Career,,,NBA,,641.0,,35.7,5.8,13.4,0.436,5.9,7.7,0.7609999999999999,,,7.5,3.2,,,,2.6,17.5,1,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.7,,,,,,,
Shelvin Mack,15,Career,,,NBA,,456.0,56.0,18.4,2.6,6.0,0.423,0.8,1.1,0.731,0.3,1.7,2.0,3.1,0.7,0.1,1.2,1.2,6.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.33,1.9,4.0,0.47,0.478
Kyle Macy,10,Career,,,NBA,,551,257,25.9,3.9,7.9,.501,1.3,1.5,.873,0.6,1.6,2.2,4.0,1.1,0.1,1.3,2.0,9.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,1.0,.337,3.6,6.8,.526,.523
Mark Madsen,9,Career,,,NBA,,453.0,70.0,11.8,0.8,1.8,0.457,0.5,0.9,0.527,1.2,1.3,2.6,0.4,0.3,0.2,0.5,1.9,2.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.063,0.8,1.8,0.465,0.457
Corey Maggette,14,Career,,,NBA,,827.0,478.0,28.2,4.9,10.8,0.45299999999999996,5.6,6.8,0.8220000000000001,1.1,3.8,4.9,2.1,0.7,0.2,2.3,2.8,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.7,0.324,4.4,9.1,0.478,0.479
Jamaal Magloire,14,Career,,,NBA,,680.0,314.0,21.5,2.6,5.4,0.48,2.0,3.2,0.639,2.1,4.4,6.5,0.6,0.3,0.9,1.5,2.6,7.2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.4,0.48100000000000004,0.48
Ian Mahinmi,13,Career,,,NBA,,618,133,16.8,1.9,3.6,.533,1.3,2.1,.612,1.5,2.9,4.4,0.6,0.6,0.7,1.0,2.6,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,.160,1.9,3.6,.541,.535
John Mahnken,15,Career,,,TOT,,414.0,,10.5,2.3,8.6,0.272,1.1,1.7,0.65,,,2.9,1.3,,,,2.8,5.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Rick Mahorn,19,Career,,,NBA,,1117,613,23.1,2.8,5.6,.493,1.4,2.0,.704,1.6,4.6,6.2,1.0,0.6,0.9,1.3,3.1,6.9,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.132,2.8,5.6,.495,.493
Dan Majerle,14,Career,,,NBA,,955.0,454.0,31.6,4.1,9.6,0.431,1.7,2.4,0.741,1.2,3.3,4.5,2.9,1.3,0.4,1.2,2.0,11.4,1,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,4.0,0.358,2.7,5.6,0.48200000000000004,0.505
Jeff Malone,18,Career,,,NBA,,905,755,32.8,7.8,16.2,.484,3.3,3.7,.871,0.6,2.0,2.6,2.4,0.6,0.1,1.7,1.9,19.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.4,.268,7.7,15.9,.489,.487
Karl Malone,19,Career,,,NBA,,1476.0,1471.0,37.2,9.2,17.8,0.516,6.6,8.9,0.742,2.4,7.7,10.1,3.6,1.4,0.8,3.1,3.1,25.0,1,14.0,2.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100,0.1,0.2,0.27399999999999997,9.1,17.5,0.519,0.518
Moses Malone,23,Career,,,TOT,,1455.0,784.0,34.0,7.1,14.3,0.495,6.2,8.2,0.76,5.1,7.2,12.3,1.3,0.8,1.3,3.1,2.4,20.3,1,13.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,100,0.0,0.1,0.096,7.1,14.2,0.49700000000000005,0.495
Danny Manning,17,Career,,,NBA,,883.0,398.0,27.4,5.7,11.1,0.511,2.6,3.5,0.7290000000000001,1.7,3.5,5.2,2.3,1.1,0.9,2.1,3.3,14.0,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.20600000000000002,5.6,10.9,0.517,0.513
Ed Manning,11,Career,,,TOT,,604.0,,16.9,2.5,5.6,0.44799999999999995,0.8,1.1,0.764,1.3,3.2,4.5,0.8,0.8,0.2,1.0,2.4,5.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.125,2.5,5.6,0.44799999999999995,0.44799999999999995
Pete Maravich,12,Career,,,NBA,,658.0,4.0,37.0,9.4,21.3,0.441,5.4,6.6,0.82,1.0,3.3,4.2,5.4,1.4,0.3,3.7,2.8,24.2,1,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,0.2,0.3,0.667,9.4,21.3,0.441,0.441
Stephon Marbury,26,Career,,,NBA,,846,816,37.7,6.8,15.7,.433,4.5,5.7,.784,0.7,2.3,3.0,7.6,1.2,0.1,3.0,2.4,19.3,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.2,3.6,.325,5.6,12.1,.465,.470
Jack Marin,15,Career,,,NBA,,849.0,,29.0,6.0,12.8,0.465,2.8,3.4,0.843,0.9,2.3,5.2,2.1,0.5,0.2,,2.8,14.8,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,,,,,,,
Shawn Marion,20,Career,,,NBA,,1163.0,1062.0,34.5,6.3,12.9,0.484,2.0,2.5,0.81,2.3,6.3,8.7,1.9,1.5,1.1,1.5,2.2,15.2,1,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,0.7,2.1,0.331,5.6,10.9,0.513,0.51
Donyell Marshall,21,Career,,,NBA,,957.0,422.0,26.2,4.3,9.8,0.435,1.7,2.3,0.731,2.0,4.7,6.7,1.4,0.8,0.9,1.4,2.3,11.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,2.7,0.35,3.3,7.1,0.46799999999999997,0.483
Darrick Martin,16,Career,,,NBA,,514,178,17.8,2.3,6.0,.382,1.6,1.9,.843,0.2,0.9,1.1,2.9,0.7,0.0,1.2,1.7,6.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,.340,1.6,4.0,.402,.438
Kenyon Martin,15,Career,,,NBA,,757.0,667.0,30.6,5.1,10.6,0.483,2.0,3.2,0.629,1.7,5.1,6.8,1.9,1.2,1.1,1.7,3.3,12.3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.23399999999999999,5.0,10.2,0.49200000000000005,0.48700000000000004
Kevin Martin,16,Career,,,NBA,,714.0,504.0,30.2,5.4,12.3,0.43700000000000006,5.0,5.7,0.87,0.6,2.6,3.2,1.9,0.9,0.1,1.7,1.9,17.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6,4.2,0.384,3.8,8.2,0.46399999999999997,0.502
Slater Martin,13,Career,,,NBA,,745.0,,35.9,3.5,9.7,0.364,2.8,3.7,0.762,,,3.4,4.2,,,,3.0,9.8,1,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,99.4,,,,,,,
Jamal Mashburn,14,Career,,,NBA,,611,584,37.3,7.0,16.7,.418,3.8,5.0,.766,1.1,4.2,5.4,4.0,1.0,0.2,2.6,2.5,19.1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,3.6,.345,5.7,13.1,.439,.456
Anthony Mason,15,Career,,,NBA,,882,559,34.7,4.1,8.0,.509,2.8,4.0,.709,2.2,6.1,8.3,3.4,0.7,0.3,1.8,2.7,10.9,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,.167,4.1,8.0,.510,.510
Desmond Mason,12,Career,,,NBA,,643.0,385.0,30.5,4.6,10.2,0.449,2.9,3.9,0.74,1.3,3.2,4.5,1.6,0.7,0.4,1.6,2.2,12.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.26,4.5,9.8,0.456,0.45399999999999996
Roger Mason,14,Career,,,NBA,,518,103,17.7,2.3,5.7,.408,0.6,0.7,.866,0.2,1.6,1.7,1.3,0.4,0.1,0.7,1.4,6.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.0,.383,1.2,2.7,.435,.509
Tony Massenburg,21,Career,,,NBA,,683,233,18.0,2.4,5.1,.470,1.4,2.0,.705,1.5,2.8,4.3,0.4,0.4,0.5,1.0,2.4,6.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.091,2.4,5.1,.471,.470
Wes Matthews,14,Career,,,NBA,,465,102,20.0,3.1,6.6,.478,1.5,1.9,.788,0.4,1.0,1.3,4.2,1.0,0.2,2.1,2.1,7.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.3,.225,3.1,6.2,.492,.484
Wesley Matthews,15,Career,,,NBA,,841.0,736.0,31.1,4.3,10.2,0.42100000000000004,2.0,2.4,0.8240000000000001,0.5,2.5,3.0,2.1,1.0,0.2,1.2,2.1,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,5.4,0.379,2.3,4.8,0.469,0.521
Jason Maxiell,10,Career,,,NBA,,618.0,188.0,18.4,2.3,4.6,0.495,1.1,2.0,0.564,1.7,2.5,4.2,0.4,0.4,0.8,0.8,1.9,5.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.6,0.496,0.495
Cedric Maxwell,13,Career,,,NBA,,835.0,537.0,28.5,4.1,7.5,0.546,4.3,5.5,0.784,2.5,3.8,6.3,2.2,0.8,0.5,2.2,2.7,12.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.0,0.0,0.053,4.1,7.5,0.547,0.546
Vernon Maxwell,19,Career,,,NBA,,855.0,497.0,28.4,4.6,11.6,0.39799999999999996,2.1,2.9,0.733,0.4,2.1,2.6,3.4,1.1,0.2,1.9,2.1,12.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,1.5,4.6,0.32,3.1,7.0,0.45,0.462
Lee Mayberry,7,Career,,,NBA,,496.0,150.0,20.8,1.9,4.6,0.415,0.5,0.8,0.659,0.3,1.0,1.3,3.6,0.7,0.1,1.2,1.7,5.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,0.377,1.2,2.6,0.446,0.498
O.J. Mayo,8,Career,,,NBA,,547.0,325.0,30.9,5.1,12.0,0.429,2.0,2.5,0.82,0.5,2.6,3.1,2.9,1.0,0.3,2.1,2.3,13.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.2,0.373,3.6,7.8,0.45899999999999996,0.494
Luc Mbah a Moute,14,Career,,,NBA,,689.0,453.0,23.3,2.4,5.4,0.45399999999999996,1.2,1.8,0.659,1.4,2.7,4.1,0.9,0.9,0.4,0.9,1.8,6.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.33399999999999996,2.1,4.5,0.478,0.48200000000000004
Bob McAdoo,27,Career,,,NBA,,852,1,33.2,8.7,17.3,.503,4.6,6.1,.754,2.4,7.1,9.4,2.3,1.0,1.5,2.6,3.2,22.1,1,5.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,98.6,0.0,0.1,.081,8.7,17.3,.504,.503
Walter McCarty,12,Career,,,NBA,,593.0,108.0,17.5,1.8,4.7,0.392,0.7,1.0,0.698,0.7,1.9,2.6,1.1,0.6,0.3,0.9,2.0,5.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.2,0.34600000000000003,1.1,2.5,0.433,0.474
Ted McClain,12,Career,,,TOT,,555.0,,22.9,3.3,7.4,0.449,1.7,2.2,0.767,0.9,2.1,2.9,3.4,1.7,0.2,2.2,3.0,8.4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.3,0.218,3.3,7.2,0.457,0.45299999999999996
George McCloud,15,Career,,,NBA,,766,194,22.8,3.2,8.0,.402,1.4,1.7,.810,0.9,2.2,3.1,2.3,0.8,0.2,1.4,2.1,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.4,.358,2.0,4.7,.434,.477
CJ McCollum,8,Career,,,NBA,,519,422,31.1,7.2,15.9,0.45399999999999996,2.2,2.6,0.8270000000000001,0.6,2.8,3.4,3.2,0.9,0.4,1.7,2.2,18.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.2,5.6,0.396,5.0,10.3,0.486,0.524
T.J. McConnell,6,Career,,,NBA,,445.0,77.0,21.9,3.0,5.9,0.502,0.5,0.6,0.763,0.5,2.4,2.9,5.0,1.3,0.2,1.6,1.5,6.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.332,2.7,5.2,0.524,0.521
Tim McCormick,10,Career,,,NBA,,483.0,210.0,21.5,3.2,6.0,0.535,1.9,2.8,0.703,1.6,3.3,4.9,1.0,0.3,0.4,1.3,2.6,8.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,3.2,6.0,0.537,0.535
Rodney McCray,10,Career,,,NBA,,768.0,629.0,32.4,4.6,9.1,0.503,2.5,3.3,0.7609999999999999,2.1,4.5,6.6,3.6,0.8,0.6,1.8,2.3,11.7,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.26,4.5,8.8,0.51,0.507
Xavier McDaniel,15,Career,,,NBA,,870,529,29.0,6.5,13.4,.485,2.5,3.5,.718,2.4,3.7,6.1,2.0,0.9,0.5,2.2,2.9,15.6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,.261,6.4,13.1,.491,.489
Doug McDermott,11,Career,,,NBA,,467.0,34.0,20.5,3.4,7.0,0.47700000000000004,0.9,1.0,0.823,0.4,1.9,2.4,0.9,0.2,0.1,0.6,1.4,8.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.1,0.40700000000000003,2.1,3.9,0.532,0.568
Antonio McDyess,18,Career,,,NBA,,1015,645,27.6,5.0,10.0,.497,2.1,3.1,.670,2.4,5.1,7.5,1.3,0.8,1.1,1.6,3.0,12.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,.117,5.0,10.0,.499,.497
Jim McElroy,9,Career,,,NBA,,418.0,17.0,24.3,3.9,8.4,0.46799999999999997,2.0,2.6,0.764,0.6,1.4,2.0,3.5,0.9,0.3,2.1,1.7,9.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20600000000000002,3.9,8.3,0.47100000000000003,0.469
JaVale McGee,19,Career,,,NBA,,740.0,318.0,17.2,3.4,5.9,0.5720000000000001,1.1,1.9,0.595,1.9,3.3,5.1,0.4,0.4,1.5,1.0,2.2,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.185,3.3,5.8,0.5760000000000001,0.573
Mike McGee,11,Career,,,NBA,,520.0,136.0,17.8,4.0,8.2,0.48700000000000004,0.9,1.6,0.597,1.0,1.1,2.1,1.2,0.7,0.1,1.2,1.9,9.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6,1.7,0.354,3.4,6.6,0.521,0.523
George McGinnis,13,Career,,,TOT,,842.0,158.0,33.5,7.6,16.6,0.45799999999999996,4.9,7.4,0.664,3.7,7.2,11.0,3.7,1.9,0.5,4.0,3.8,20.2,1,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,0.2,0.6,0.273,7.5,16.2,0.462,0.461
Jon McGlocklin,11,Career,,,NBA,,792.0,,26.4,5.1,10.3,0.489,1.5,1.7,0.845,0.3,1.1,2.4,2.9,0.5,0.1,,1.7,11.6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,,,,,,,
Tracy McGrady,18,Career,,,NBA,,938,703,32.7,7.2,16.4,.435,4.1,5.5,.746,1.4,4.2,5.6,4.4,1.2,0.9,2.2,1.8,19.6,1,7.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,95.5,1.2,3.4,.338,6.0,13.0,.461,.470
Dick McGuire,11,Career,,,NBA,,738.0,,28.3,2.8,7.1,0.389,2.5,3.8,0.644,,,4.2,5.7,,,,2.3,8.0,1,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,69.2,,,,,,,
Kevin McHale,13,Career,,,NBA,,971,400,31.0,7.0,12.7,0.5539999999999999,3.7,4.7,0.7979999999999999,2.4,4.9,7.3,1.7,0.4,1.7,1.9,2.8,17.9,1,7.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,98.6,0.0,0.2,0.261,7.0,12.5,0.5579999999999999,0.555
Jim McIlvaine,7,Career,,,NBA,,401.0,214.0,14.8,1.1,2.4,0.446,0.6,1.0,0.551,1.2,1.9,3.1,0.3,0.3,1.7,0.6,2.6,2.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,2.3,0.45,0.447
Jeff McInnis,14,Career,,,NBA,,576,334,27.7,3.8,8.8,.431,1.2,1.6,.796,0.4,1.6,2.0,4.4,0.6,0.1,1.4,2.1,9.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.6,.328,3.3,7.2,.454,.461
Derrick McKey,15,Career,,,NBA,,937.0,639.0,29.1,4.2,8.6,0.486,2.4,3.1,0.779,1.6,3.1,4.7,2.4,1.1,0.7,1.8,2.9,11.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.316,4.0,7.9,0.5,0.498
Aaron McKie,17,Career,,,NBA,,793.0,287.0,24.2,2.9,6.5,0.43799999999999994,1.2,1.5,0.779,0.6,2.7,3.3,2.7,1.2,0.2,1.3,2.0,7.4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4,0.35,2.4,5.1,0.461,0.475
Billy McKinney,10,Career,,,NBA,,476,65,19.3,3.3,6.6,.493,1.5,1.8,.820,0.3,1.1,1.4,3.5,0.7,0.1,1.3,1.8,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,.063,3.3,6.5,.499,.493
Ben McLemore,10,Career,,,NBA,,483.0,261.0,23.0,3.2,7.6,0.41700000000000004,1.1,1.4,0.7759999999999999,0.4,2.0,2.4,1.0,0.7,0.2,1.1,2.2,8.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,0.364,1.7,3.6,0.47600000000000003,0.513
McCoy McLemore,14,Career,,,NBA,,580.0,,21.1,3.4,8.5,0.39399999999999996,2.1,2.8,0.7709999999999999,,,5.5,1.3,,,,2.5,8.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jack McMahon,10,Career,,,NBA,,524.0,,27.2,3.1,9.1,0.337,1.9,3.0,0.637,,,2.7,3.7,,,,2.8,8.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,,,
